,title,about,genre
82,Super Bloom,"
Description
In this sparkling, heartwarming debut set at an iconic Vermont spa, massage therapist Joan Johnston struggles with grief. She's lost the love of her life early into their relationship and questions her path forward when she encounters a new client, the firebrand romance novelist Carmen Bronze. Can a quirky assignment from a demanding, eccentric author help Joan rewrite her life?Massage therapist Joan Johnston can't seem to get her life back on track. She's wallowing in grief over the accidental death of her boyfriend, Samuel, and her Eeyore attitude is now seriously jeopardizing her job at Apex Inn & Spa, a Vermont institution, as well as her friendships. Then a new client, Carmen Bronze--famous for her bestselling romance novels as well as her crazy demands and flaming temper--offers Joan the chance to pay down her massage school debt and get back in her boss' good graces at work. All Joan needs to do is funnel Carmen insider dirt for her next book, which is set at a spa. Joan's not sure, but she's out of better options and takes the deal.As the task unexpectedly reawakens a dormant talent in Joan, she's irresistibly drawn to writing her own romance novel--one based on her relationship with Samuel that stretches into the bright future they didn't get to share. Writing seems to be the therapy Joan so desperately needs, and her heart begins to open to unlikely friendships, workplace injustice, and even a new romance.But it's not that easy, especially with the intensity of Carmen breathing down her neck. When Carmen discovers what Joan has been up to, she snatches Joan's hand-written manuscript and claims it as her own, leading Joan's new motley crew of friends to hatch an audacious (and hilarious) plan to get it back.A heartfelt look at taking second chances in life and in love, Tady's uplifting debut will have readers rooting for Joan on every page--as well as laughing out loud at her one-of-a-kind wit.
",Romance
83,Kismet,"
Description
""A wedding, a birthday, a holiday weekend. What could really go wrong? Kismet dishes up everything a reader could possibly crave: family drama, long-held secrets, and the 'what ifs' that can sometimes haunt even the most loving of unions.""--Sarah Jio, New York Times bestselling author of With Love from London  A sun-soaked debut about love, sisterhood, and destiny, set in the glorious beach town of Kismet, Fire Island . . . Can Amy's marriage survive Jo's wedding?  For as long as anyone can remember, it has been Amy, Jo, and Ben. Amy and Jo, the inseparable Sharp twins who couldn't be more different; and Ben, Amy's childhood sweetheart turned husband.  But as this year's Fourth of July weekend approaches, something feels off. Jo's whirlwind engagement and wedding ceremony now eclipses the twins' long-awaited thirtieth birthday. Recent arguments between Amy and Ben have left their marriage feeling more like make-believe than ever-after. And as the family beach town transforms for Jo's wedding weekend, Amy's trusted trio will be tested by the most unexpected hurdle yet: the arrival of a handsome, mysterious newcomer in a best man suit. One with a strikingly familiar face. A face that Amy had planned to never see again.  This holiday weekend, even the strongest SPF won't protect the Sharp twins from all the secrets about to take center stage.
      ",Romance
84,Criminal by Proxy,"
Description
Christine is on the hunt to find out more about her great aunt, Rose, hoping to decipher their severed relationship and the murder Rose committed, for which June is in prison. With a stroke leaving Rose incapacitated, it's a rush against time to find the truth.Things are doubly complicated when Christine's girlfriend Terrie is accused of assaulting someone. Nervous about what she might do next, Christine and her friends avoid Terrie. With everything at stake, Christine must stick to the cold hard facts, reminding herself not to let her emotions get in the way.Christine must evaluate everything happening in her life. The weight of the events buried by her aunt so many years before and the shame of the actions of the love of her life rest squarely on her. If the eyes of the law are always 20/20, how do love, emotion, and insecurities distort fact?
",Romance
85,Maybe Not: A Novella,"
Description
Colleen Hoover, the #1 New York Times bestselling author of It Starts with Us, It Ends with Us, and Maybe Someday brilliantly brings to life the story of the hilarious and charismatic Warren in this novella. When Warren has the opportunity to live with a female roommate, he instantly agrees. It could be an exciting change. Or maybe not. Especially when that roommate is the cold and seemingly calculating Bridgette. Tensions run high and tempers flare as the two can hardly stand to be in the same room together. But Warren has a theory about Bridgette: anyone who can hate with that much passion should also have the capability to love with that much passion. And he wants to be the one to test this theory. Will Bridgette find it in herself to warm her heart to Warren and finally learn to love? Maybe. Maybe not. 
",Romance
86,Maybe Now,"
Description
        From #1 New York Times bestselling author Colleen Hoover--the long-awaited finale to the bestselling Maybe Someday series returns with all the characters you fell in love with.What is more important? Friendship, loyalty, or love? Ridge and Sydney are thrilled to finally be together guilt-free. But as the two of them navigate this freedom, Warren and Bridgette's relationship is as tumultuous as ever, and Maggie grapples with her illness. When she comes across an old list of things she wanted to do ""maybe one of these days,"" Maggie decides to live life to the fullest and accomplish these dreams. Maggie keeps Ridge updated on her adventures, but he can't help but worry, even as Sydney grows more and more suspicious about their friendship. But if she's going to move past this jealousy, she'll need to reconcile how she and Ridge came together with the fact that Maggie will always be in their lives somehow...or end up walking away from the man she loves so much. Featuring new songs by Griffin Peterson, this emotive and satisfying finale proves that maybe someday might be right now.
      ",Romance
87,After I Do,"
Description
From the New York Times bestselling author of The Seven Husbands of Evelyn Hugo ""A seductive twist on the timeless tale of a couple trying to rediscover love in a marriage brought low by the challenges of domestic togetherness...touching, perceptive, and achingly honest."" --Beatriz Williams, New York Times bestselling author When Lauren and Ryan's marriage reaches the breaking point, they come up with an unconventional plan. They decide to take a year off in the hopes of finding a way to fall in love again. One year apart, and only one rule: they cannot contact each other. Aside from that, anything goes. Lauren embarks on a journey of self-discovery, quickly finding that her friends and family have their own ideas about the meaning of marriage. These influences, as well as her own healing process and the challenges of living apart from Ryan, begin to change Lauren's ideas about monogamy and marriage. She starts to question: When you can have romance without loyalty and commitment without marriage, when love and lust are no longer tied together, what do you value? What are you willing to fight for? This is a love story about what happens when the love fades. It's about staying in love, seizing love, forsaking love, and committing to love with everything you've got. And above all, After I Do is the story of a couple caught up in an old game--and searching for a new road to happily ever after.
      ",Romance
88,"Forever, Interrupted (Original)","
Description
From the New York Times bestselling author of The Seven Husbands of Evelyn Hugo ""​Touching and powerful...Reid masterfully grabs hold of the heartstrings and doesn't let go. A stunning first novel.""​ --Publishers Weekly (starred review) ""Have you ever heard of supernovas? They shine brighter than anything else in the sky and then fade out really quickly, a short burst of extraordinary energy. I like to think you and Ben were like that . . . in that short time, you had more passion than some people have in a lifetime."" Elsie Porter is an average twentysomething and yet what happens to her is anything but ordinary. On a rainy New Year's Day, she heads out to pick up a pizza for one. She isn't expecting to see anyone else in the shop, much less the adorable and charming Ben Ross. Their chemistry is instant and electric. Ben cannot even wait twenty-four hours before asking to see her again. Within weeks, the two are head over heels in love. By May, they've eloped.  Only nine days later, Ben is out riding his bike when he is hit by a truck and killed on impact. Elsie hears the sirens outside her apartment, but by the time she gets downstairs, he has already been whisked off to the emergency room. At the hospital, she must face Susan, the mother-in-law she has never met--and who doesn't even know Elsie exists.  Interweaving Elsie and Ben's charmed romance with Elsie and Susan's healing process, Forever, Interrupted will remind you that there's more than one way to find a happy ending.
      ",Romance
89,Part of Your World,"
Description
A refreshingly modern fairy tale and instant New York Times bestseller that Love Hypothesis author Ali Hazelwood hails as ""an uplifting, feel-good, romantic read.""  After a wild bet, gourmet grilled-cheese sandwich, and cuddle with a baby goat, Alexis Montgomery has had her world turned upside down. The cause: Daniel Grant, a ridiculously hot carpenter who's ten years younger than her and as casual as they come--the complete opposite of sophisticated city-girl Alexis. And yet their chemistry is undeniable. While her ultra-wealthy parents want her to carry on the family legacy of world-renowned surgeons, Alexis doesn't need glory or fame. She's fine with being a ""mere"" ER doctor. And every minute she spends with Daniel and the tight-knit town where he lives, she's discovering just what's really important. Yet letting their relationship become anything more than a short-term fling would mean turning her back on her family and giving up the opportunity to help thousands of people. Bringing Daniel into her world is impossible, and yet she can't just give up the joy she's found with him either. With so many differences between them, how can Alexis possibly choose between her world and his? ""Abby Jimenez's words are like fairy dust... they sprinkled humor and warmth all over my life. Pick up Part of Your World if you're looking for an uplifting, feel-good, romantic read--and for a beautiful reminder that we should always try to live the life that makes us the happiest."" --Ali Hazelwood, New York Times bestselling author of The Love Hypothesis 
",Romance
90,Fresh Water for Flowers,"
Description
A WALL STREET JOURNAL BEST BOOK OF SUMMER 2021A 2020 INDIES INTRODUCE & INDIE NEXT LIST PICKA #1 international best-seller, Fresh Water for Flowers is an intimately told story about a woman who defiantly believes in happiness, despite it all.Violette Toussaint is the caretaker at a cemetery in a small town in Bourgogne. Her life is lived to the predictable rhythms of the often funny, always moving confidences that casual mourners, regular visitors, and sundry colleagues share with her. Violette's routine is disrupted one day by the arrival of Julien Sole--local police chief--who has come to scatter the ashes of his recently deceased mother on the gravesite of a complete stranger. It soon becomes clear that Julien's inexplicable gesture is intertwined with Violette's own complicated past.""Melancholic and yet ebullient... An appealing indulgence in nature, food and drink, and, above all, friendships.""--The Guardian
",Romance
91,"Someday, Maybe (Original)","
Description
A GOOD MORNING AMERICA BOOK CLUB PICK - A BOOK OF THE MONTH CLUB PICK - A LIBRARYREADS PICK""If you are someone who gravitates toward emotional gut punch reads, allow me to introduce you to this spectacular debut...""--BuzzFeedHere are three things you should know about my husband:  He was the great love of my life despite his penchant for going incommunicado.  He was, as far as I and everyone else could tell, perfectly happy. Which is significant because...  On New Year's Eve, he died.
And here is one thing you should know about me:  I found him.
Bonus fact: No. I am not okay.Someday, Maybe is a stunning, witty debut novel about a young woman's emotional journey through unimaginable loss, pulled along by her tight-knit Nigerian family, a posse of friends, and the love and laughter she shared with her husband.""Incisive and witty. I couldn't put it down.""--Lolá Ákínmádé Åkerström, internationally bestselling author of In Every Mirror She's Black""A masterfully woven exposition on love and loss. Nwabineli is magic with words.""--Bolu Babalola, internationally bestselling author of Honey and Spice
",Romance
92,Count Your Lucky Stars,"
Description
Bellefleur has a droll, distinct voice, and her one-liners zing off the page, striking both the heart and funny bone... There's a sparkling quality here, one that mirrors the starry title. Bellefleur writes as if she's captured fairy lights in a mason jar, twinkly and lovely within something solid yet fragile. - Entertainment WeeklyFollowing Written in the Stars and Hang the Moon, Lambda Literary Award winner and national bestselling author Alexandria Bellefleur pens another steamy queer rom-com about former best friends who might be each other's second chance at love...Margot Cooper doesn't do relationships. She tried and it blew up in her face, so she'll stick with casual hookups, thank you very much. But now her entire crew has found the one and she's beginning to feel like a fifth wheel. And then fate (the heartless bitch) intervenes. While touring a wedding venue with her engaged friends, Margot comes face-to-face with Olivia Grant--her childhood friend, her first love, her first... well, everything. It's been ten years, but the moment they lock eyes, Margot's cold, dead heart thumps in her chest.Olivia must be hallucinating. In the decade since she last saw Margot, her life hasn't gone exactly as planned. At almost thirty, she's been married... and divorced. However, a wedding planner job in Seattle means a fresh start and a chance to follow her dreams. Never in a million years did she expect her important new client's Best Woman would be the one that got away.When a series of unfortunate events leaves Olivia without a place to stay, Margot offers up her spare room because she's a Very Good Person. Obviously. It has nothing to do with the fact that Olivia is as beautiful as ever and the sparks between them still make Margot tingle. As they spend time in close quarters, Margot starts to question her no-strings stance. Olivia is everything she's ever wanted, but Margot let her in once and it ended in disaster. Will history repeat itself or should she count her lucky stars that she gets a second chance with her first love? 
",Romance
93,The Friend Zone,"
Description
Fall in love with this hilarious and heartwarming USA Today bestselling romantic comedy that LJ Shen calls ""an absolute treat.""  Kristen Peterson doesn't do drama, will fight to the death for her friends, and has no room in her life for guys who just don't get her. She's also keeping a big secret: facing a medically necessary procedure that will make it impossible for her to have children.  Planning her best friend's wedding is bittersweet for Kristen -- especially when she meets the best man, Josh Copeland. He's funny, sexy, never offended by her mile-wide streak of sarcasm, and always one chicken enchilada ahead of her hangry. Even her dog, Stuntman Mike, adores him. The only catch: Josh wants a big family someday. Kristen knows he'd be better off with someone else, but as their attraction grows, it's harder and harder to keep him at arm's length. The Friend Zone will have you laughing one moment and grabbing for tissues the next as it tackles the realities of infertility and loss with wit, heart, and a lot of sass. ""Your next favorite romantic comedy...The Friend Zone is that rare beach read with tons of heart that will make you laugh and cry in equal parts."" ---PopSugar ""Your next rom-com to obsess and cry over."" ---Cosmopolitan
Goodreads Choice Awards nominee - Best Romance, Best Debut
O, The Oprah Magazine Best Romance Novels of the year
Audie Award Finalist
USA Today bestseller
Bookish Best Books of the year 
SheReads Best Romances of the year
Women's Health Best Romance Novels of the year
Good Housekeeping Best New Books for Summer 
PopSugar Best Books of Summer 
Publishers Weekly Starred Review 
Booklist Starred Review
Booklist Top 10 Romance Debuts of 2019 

",Romance
94,Indigo Ridge,"
Description
Winslow Covington believes in life, liberty and the letter of the law. As Quincy, Montana's new chief of police, she's determined to prove herself to the community and show them she didn't earn her position because her grandfather is the mayor.According to her pops, all she has to do is earn favor with the Edens. But winning over the town's founding family might have been easier if not for her one-night stand with their oldest son. In her defense, it was her first night in town and she didn't realize that the rugged and charming man who wooed her into bed was Quincy royalty.Sleeping with Griffin Eden was a huge mistake, one she's trying to forget. He's insufferable, arrogant and keeps reminding everyone that she's an outsider. Winslow does her best to avoid Griffin, but when a woman is found dead on Eden property, the two of them have no choice but to cross paths.As clues to the murderer lead to one of Quincy's own, Griffin realizes Winslow is more than he gave her credit for. Beautiful and intelligent, she proves hard to resist. For him. And the killer.
",Romance
95,The Reluctant Fundamentalist,"
Description
A NEW YORK TIMES BESTSELLERSHORT-LISTED FOR THE MAN BOOKER PRIZEOVER ONE MILLION COPIES SOLD WORLDWIDEThe elegant and compelling novel about a Pakistani man's abandonment of his high-flying life in New York--an extraordinary portrait of a divided and yet ultimately indivisible world in America post-9/11.At a café table in Lahore, a bearded Pakistani man converses with an uneasy American stranger. He begins to tell the story of a man named Changez, who is living an immigrant's dream of America. At the top of his class at Princeton, he is snapped up by an elite valuation firm. He thrives on the energy of New York, and his budding romance with elegant, beautiful Erica promises entry into Manhattan society at the same exalted level once occupied by his own family back in Lahore. But in the wake of September 11, Changez finds his position in his adopted city suddenly overturned, and his relationship with Erica shifting. And Changez's own identity is in seismic shift as well, unearthing allegiances more fundamental than money, power, and maybe even love.  
",Romance
96,The Heart Principle,"
Description
A woman struggling with burnout learns to embrace the unexpected--and the man she enlists to help her--in this new New York Times bestselling romance by Helen Hoang.  When violinist Anna Sun accidentally achieves career success with a viral YouTube video, she finds herself incapacitated and burned out from her attempts to replicate that moment. And when her longtime boyfriend announces he wants an open relationship before making a final commitment, a hurt and angry Anna decides that if he wants an open relationship, then she does, too. Translation: She's going to embark on a string of one-night stands. The more unacceptable the men, the better.  That's where tattooed, motorcycle-riding Quan Diep comes in. Their first attempt at a one-night stand fails, as does their second, and their third, because being with Quan is more than sex--he accepts Anna on an unconditional level that she herself has just started to understand. However, when tragedy strikes Anna's family she takes on a role that she is ill-suited for, until the burden of expectations threatens to destroy her. Anna and Quan have to fight for their chance at love, but to do that, they also have to fight for themselves.
      ",Romance
97,Me Before You,"
Description
From the #1 New York Times bestselling author of The Giver of Stars and the forthcoming Someone Else's Shoes, discover the love story that captured over 20 million hearts in Me Before You, After You, and Still Me.  They had nothing in common until love gave them everything to lose . . .  Louisa Clark is an ordinary girl living an exceedingly ordinary life--steady boyfriend, close family--who has barely been farther afield than their tiny village. She takes a badly needed job working for ex-Master of the Universe Will Traynor, who is wheelchair bound after an accident. Will has always lived a huge life--big deals, extreme sports, worldwide travel--and now he's pretty sure he cannot live the way he is.  Will is acerbic, moody, bossy--but Lou refuses to treat him with kid gloves, and soon his happiness means more to her than she expected. When she learns that Will has shocking plans of his own, she sets out to show him that life is still worth living.  A Love Story for this generation and perfect for fans of John Green's The Fault in Our Stars, Me Before You brings to life two people who couldn't have less in common--a heartbreakingly romantic novel that asks, What do you do when making the person you love happy also means breaking your own heart?
",Romance
98,Love & Other Disasters,"
Description
The first openly nonbinary contestant on America's favorite cooking show falls for their clumsy competitor in this delicious romantic comedy debut that USA Today hailed as ""an essential read."" Recently divorced and on the verge of bankruptcy, Dahlia Woodson is ready to reinvent herself on the popular reality competition show Chef's Special. Too bad the first memorable move she makes is falling flat on her face, sending fish tacos flying--not quite the fresh start she was hoping for. Still, she's focused on winning, until she meets someone she might want a future with more than she needs the prize money. After announcing their pronouns on national television, London Parker has enough on their mind without worrying about the klutzy competitor stationed in front of them. They're there to prove the trolls--including a fellow contestant and their dad--wrong, and falling in love was never part of the plan. As London and Dahlia get closer, reality starts to fall away. Goodbye, guilt about divorce, anxiety about uncertain futures, and stress from transphobia. Hello, hilarious shenanigans on set, wedding crashing, and spontaneous dips into the Pacific. But as the finale draws near, Dahlia and London's steamy relationship starts to feel the heat both in and outside the kitchen--and they must figure out if they have the right ingredients for a happily ever after.
      ",Romance
99,Big Chicas Don't Cry,"
Description
Four cousins navigate love, loss, and the meaning of family over the course of one memorable year in this heartfelt family drama.Cousins Mari, Erica, Selena, and Gracie are inseparable. They aren't just family but best friends--sharing secrets, traditions, and a fierce love for their abuelita. But their idyllic childhood ends when Mari's parents divorce, forcing her to move away. With Mari gone, the girls' tight-knit bond unravels.Fifteen years later, Mari's got the big house and handsome husband, but her life is in shambles. Erica's boyfriend just dumped her, and her new boss hates her. Selena can't seem to find her place in the world--not Mexican enough for her family, not white enough for her colleagues. And Gracie is a Catholic school teacher with an all-consuming crush, but she can't trust herself when it comes to romance.As rocky as the cousins' lives have become, nothing can prepare them for the heartbreaking loss of a loved one. When tragedy reunites them, will they remember their abuelita's lessons about family and forgiveness--or are fifteen years of separation too much to overcome?
",Romance
